COD,TIPO_CLIENTE,TIPO_EMPRESTIMO,CD_SEXO,IDADE,QTD_DIVIDAS,TEMP_RECUPERACAO
8761,NOVO,RENEGOCIAÇÃO,M,28,0,3
8762,NOVO,CDC,M,48,0,2
8763,NOVO,RENEGOCIAÇÃO,F,26,0,46
8764,NOVO,CDC,M,27,16,5
8765,NOVO,PESSOAL,F,27,16,
8766,TOMADOR,CDC,F,58,0,6
8767,TOMADOR,CDC,F,34,0,7
8768,NOVO,CDC,M,35,8,300
8769,INVESTIDOR,CDC,F,31,0,21
8770,NOVO,CDC,M,46,2,65
8771,NOVO,CDC,M,55,0,6
8772,INVESTIDOR,CDC,M,50,0,
8773,NOVO,CDC,M,33,3,
8774,TOMADOR,PESSOAL,F,39,0,34
8775,NOVO,RENEGOCIAÇÃO,,30,4,
8776,TOMADOR,PESSOAL,F,25,15,
8777,NOVO,CDC,F,43,7,36
8778,NOVO,RENEGOCIAÇÃO,M,,16,
8779,INVESTIDOR,CDC,M,48,2,13
8780,INVESTIDOR,PESSOAL,M,44,0,10
8781,INVESTIDOR,CDC,M,63,0,102
8782,NOVO,CDC,F,44,0,
8783,NOVO,CDC,M,,16,
8784,TOMADOR,CDC,F,,0,30
8785,NOVO,CDC,M,29,0,22
8786,TOMADOR,CDC,,,16,
8787,NOVO,CDC,F,77,5,
8788,INVESTIDOR,RENEGOCIAÇÃO,M,26,1,5
8789,TOMADOR,CDC,,31,16,
8790,INVESTIDOR,CDC,F,75,16,
8791,TOMADOR,CDC,F,,3,
8792,NOVO,CDC,M,46,5,
8793,INVESTIDOR,RENEGOCIAÇÃO,F,37,0,32
8794,INVESTIDOR,CDC,M,53,0,105
8795,NOVO,RENEGOCIAÇÃO,,,0,
8796,NOVO,CDC,F,29,16,
8797,NOVO,PESSOAL,M,46,5,300
8798,NOVO,RENEGOCIAÇÃO,,27,16,
8799,TOMADOR,CDC,M,57,0,4
8800,NOVO,CDC,F,33,0,
8801,NOVO,CDC,M,,1,
8802,NOVO,CDC,M,,8,
8803,NOVO,CDC,M,48,0,
8804,NOVO,PESSOAL,F,32,0,8
8805,NOVO,RENEGOCIAÇÃO,M,,7,
8806,NOVO,CDC,F,57,0,3
8807,INVESTIDOR,CDC,M,44,0,2
8808,NOVO,RENEGOCIAÇÃO,M,33,3,
8809,NOVO,CDC,M,46,16,
8810,TOMADOR,CDC,F,,16,
8811,NOVO,PESSOAL,F,27,0,2
8812,NOVO,CDC,F,46,16,
8813,NOVO,CDC,F,26,16,
8814,NOVO,CDC,M,58,0,15
8815,NOVO,CDC,M,,3,
8816,INVESTIDOR,CDC,M,46,0,43
8817,TOMADOR,CDC,M,59,0,50
8818,NOVO,CDC,M,34,0,6
8819,NOVO,PESSOAL,F,36,2,
8820,NOVO,CDC,M,51,4,222
8821,NOVO,RENEGOCIAÇÃO,I,50,0,17
8822,TOMADOR,RENEGOCIAÇÃO,M,39,1,8
8823,TOMADOR,PESSOAL,,,7,
8824,NOVO,PESSOAL,F,,4,
8825,INVESTIDOR,RENEGOCIAÇÃO,F,54,1,440
8826,NOVO,CDC,,23,0,9
8827,NOVO,PESSOAL,F,35,0,4
8828,NOVO,CDC,M,,14,
8829,NOVO,PESSOAL,,43,0,12
8830,NOVO,CDC,M,22,6,52
8831,NOVO,CDC,F,54,0,18
8832,NOVO,CDC,F,43,0,10
8833,INVESTIDOR,PESSOAL,M,50,0,
8834,NOVO,PESSOAL,F,52,7,430
8835,TOMADOR,PESSOAL,M,33,4,14
8836,TOMADOR,CDC,F,31,0,13
8837,NOVO,CDC,F,33,3,
8838,NOVO,PESSOAL,F,34,7,20
8839,NOVO,CDC,M,63,16,4
8840,NOVO,CDC,M,41,15,
8841,,RENEGOCIAÇÃO,F,26,0,
8842,NOVO,CDC,F,,4,
8843,INVESTIDOR,RENEGOCIAÇÃO,F,69,3,
8844,INVESTIDOR,CDC,M,43,2,
8845,INVESTIDOR,RENEGOCIAÇÃO,F,35,0,3
8846,TOMADOR,CDC,,24,15,
8847,TOMADOR,RENEGOCIAÇÃO,I,37,13,
8848,NOVO,CDC,F,57,1,163
8849,NOVO,PESSOAL,M,43,0,15
8850,NOVO,RENEGOCIAÇÃO,M,22,16,
8851,NOVO,RENEGOCIAÇÃO,,36,16,
8852,NOVO,CDC,F,41,3,38
8853,TOMADOR,CDC,M,,0,2
8854,NOVO,PESSOAL,F,25,3,17
8855,NOVO,CDC,M,48,16,
8856,TOMADOR,CDC,M,63,3,
8857,NOVO,CDC,M,52,0,6
8858,NOVO,CDC,F,49,0,3
8859,NOVO,CDC,F,,5,
8860,NOVO,CDC,F,,6,50
8861,TOMADOR,CDC,M,,2,9
8862,NOVO,RENEGOCIAÇÃO,F,50,0,8
8863,NOVO,PESSOAL,M,34,1,4
8864,NOVO,PESSOAL,M,45,11,116
8865,NOVO,RENEGOCIAÇÃO,,65,0,5
8866,NOVO,PESSOAL,M,35,0,7
8867,NOVO,CDC,M,,2,
8868,INVESTIDOR,CDC,M,40,9,
8869,NOVO,PESSOAL,F,60,1,
8870,TOMADOR,CDC,F,21,2,
8871,NOVO,CDC,F,27,16,17
8872,INVESTIDOR,CDC,F,45,0,3
8873,NOVO,CDC,M,30,5,8
8874,NOVO,CDC,M,27,16,30
8875,NOVO,PESSOAL,M,27,4,
8876,NOVO,CDC,M,30,11,
8877,NOVO,RENEGOCIAÇÃO,M,34,10,3
8878,NOVO,CDC,F,45,2,11
8879,NOVO,CDC,F,41,0,
8880,TOMADOR,CDC,M,20,0,125
8881,INVESTIDOR,CDC,F,100,0,6
8882,TOMADOR,PESSOAL,F,28,11,2
8883,,RENEGOCIAÇÃO,F,36,0,
8884,NOVO,CDC,M,27,0,6
8885,NOVO,CDC,,28,1,9
8886,TOMADOR,CDC,F,50,2,29
8887,NOVO,CDC,,36,0,7
8888,NOVO,CDC,M,34,1,3
8889,NOVO,RENEGOCIAÇÃO,F,33,0,
8890,NOVO,PESSOAL,F,26,16,
8891,NOVO,RENEGOCIAÇÃO,M,29,16,
8892,NOVO,CDC,M,26,16,
8893,NOVO,PESSOAL,M,44,14,
8894,NOVO,RENEGOCIAÇÃO,M,,9,3
8895,NOVO,CDC,F,51,16,
8896,TOMADOR,CDC,F,43,1,10
8897,INVESTIDOR,CDC,M,40,5,
8898,NOVO,PESSOAL,M,43,16,
8899,NOVO,CDC,M,,16,
8900,NOVO,CDC,F,,0,11
8901,NOVO,CDC,M,30,16,
8902,INVESTIDOR,CDC,M,37,1,18
8903,TOMADOR,CDC,,23,0,15
8904,NOVO,CDC,F,39,9,
8905,NOVO,CDC,M,35,2,
8906,INVESTIDOR,CDC,F,56,16,
8907,INVESTIDOR,RENEGOCIAÇÃO,M,56,16,16
8908,INVESTIDOR,CDC,F,61,0,8
8909,NOVO,PESSOAL,M,35,8,
8910,NOVO,PESSOAL,M,32,0,38
8911,NOVO,RENEGOCIAÇÃO,F,55,2,11
8912,NOVO,CDC,M,33,0,7
8913,INVESTIDOR,RENEGOCIAÇÃO,F,49,0,63
8914,INVESTIDOR,PESSOAL,I,61,7,
8915,NOVO,RENEGOCIAÇÃO,M,,14,
8916,NOVO,PESSOAL,F,54,3,
8917,TOMADOR,RENEGOCIAÇÃO,M,32,16,
8918,NOVO,PESSOAL,F,24,16,
8919,NOVO,CDC,F,29,12,68
8920,NOVO,RENEGOCIAÇÃO,F,28,8,
8921,TOMADOR,PESSOAL,M,44,3,
8922,INVESTIDOR,CDC,F,54,0,27
8923,TOMADOR,CDC,,31,16,
8924,NOVO,CDC,M,25,10,
8925,INVESTIDOR,CDC,M,43,0,56
8926,NOVO,CDC,M,31,14,
8927,NOVO,CDC,M,65,0,2
8928,NOVO,RENEGOCIAÇÃO,F,54,1,
8929,NOVO,CDC,F,52,0,19
8930,NOVO,CDC,F,51,16,281
8931,NOVO,CDC,M,36,0,6
8932,NOVO,RENEGOCIAÇÃO,,,8,
8933,INVESTIDOR,CDC,F,53,0,59
8934,NOVO,CDC,I,47,0,14
8935,TOMADOR,CDC,F,19,0,14
8936,NOVO,RENEGOCIAÇÃO,M,41,16,6
8937,NOVO,PESSOAL,M,40,0,3
8938,INVESTIDOR,CDC,,33,0,26
8939,NOVO,CDC,F,25,5,21
8940,TOMADOR,CDC,,30,1,30
8941,NOVO,PESSOAL,M,43,16,
8942,NOVO,PESSOAL,M,44,16,
8943,TOMADOR,RENEGOCIAÇÃO,,36,0,18
8944,TOMADOR,RENEGOCIAÇÃO,M,,0,8
8945,INVESTIDOR,RENEGOCIAÇÃO,F,47,0,
8946,INVESTIDOR,CDC,M,48,6,21
8947,INVESTIDOR,RENEGOCIAÇÃO,F,39,1,20
8948,TOMADOR,RENEGOCIAÇÃO,,32,0,16
8949,TOMADOR,RENEGOCIAÇÃO,M,21,1,3
8950,NOVO,RENEGOCIAÇÃO,F,50,0,8
8951,NOVO,RENEGOCIAÇÃO,M,27,16,
8952,INVESTIDOR,CDC,M,45,16,9
8953,NOVO,PESSOAL,M,24,2,
8954,INVESTIDOR,PESSOAL,I,61,7,
8955,NOVO,RENEGOCIAÇÃO,M,33,2,54
8956,INVESTIDOR,CDC,I,47,0,27
8957,NOVO,CDC,M,39,4,6
8958,INVESTIDOR,CDC,M,28,2,21
8959,TOMADOR,CDC,F,33,6,4
8960,NOVO,PESSOAL,M,39,16,
8961,INVESTIDOR,CDC,F,40,0,36
8962,NOVO,CDC,M,39,8,5
8963,INVESTIDOR,CDC,M,26,7,
8964,INVESTIDOR,CDC,M,53,4,43
8965,INVESTIDOR,CDC,M,44,6,17
8966,NOVO,RENEGOCIAÇÃO,F,43,16,
8967,NOVO,PESSOAL,F,54,0,
8968,NOVO,CDC,F,43,0,9
8969,NOVO,CDC,F,57,16,
8970,NOVO,RENEGOCIAÇÃO,M,37,4,43
8971,NOVO,CDC,M,25,0,36
8972,TOMADOR,CDC,M,32,0,12
8973,INVESTIDOR,PESSOAL,F,29,16,
8974,TOMADOR,PESSOAL,M,33,16,
8975,NOVO,CDC,F,39,10,
8976,NOVO,CDC,F,30,4,25
8977,NOVO,CDC,F,60,4,
8978,NOVO,PESSOAL,M,42,14,
8979,INVESTIDOR,CDC,F,31,0,4
8980,TOMADOR,RENEGOCIAÇÃO,F,36,4,
8981,NOVO,CDC,M,37,16,
8982,INVESTIDOR,RENEGOCIAÇÃO,M,46,3,6
8983,NOVO,CDC,F,47,16,
8984,NOVO,PESSOAL,M,33,16,
8985,NOVO,PESSOAL,M,20,0,2
8986,NOVO,CDC,M,43,0,18
8987,INVESTIDOR,CDC,,41,0,36
8988,TOMADOR,RENEGOCIAÇÃO,M,46,0,8
8989,INVESTIDOR,CDC,M,49,0,92
8990,NOVO,PESSOAL,M,29,16,
8991,NOVO,CDC,,32,0,5
8992,NOVO,CDC,F,,10,
8993,INVESTIDOR,RENEGOCIAÇÃO,M,50,16,
8994,INVESTIDOR,RENEGOCIAÇÃO,M,46,0,4
8995,INVESTIDOR,CDC,F,32,0,87
8996,NOVO,PESSOAL,M,35,16,
8997,NOVO,RENEGOCIAÇÃO,M,33,0,
8998,NOVO,CDC,F,28,6,6
8999,INVESTIDOR,CDC,M,51,6,120
9000,NOVO,CDC,M,32,10,
9001,INVESTIDOR,CDC,M,49,2,179
9002,NOVO,CDC,F,33,0,15
9003,NOVO,CDC,M,36,7,
9004,TOMADOR,CDC,M,,0,6
9005,NOVO,PESSOAL,F,36,7,2
9006,NOVO,CDC,I,45,4,
9007,NOVO,PESSOAL,F,21,0,
9008,TOMADOR,PESSOAL,F,25,15,
9009,INVESTIDOR,CDC,M,47,0,4
9010,NOVO,RENEGOCIAÇÃO,F,27,14,
9011,INVESTIDOR,PESSOAL,M,33,1,23
9012,NOVO,CDC,M,29,16,
9013,NOVO,RENEGOCIAÇÃO,M,56,0,129
9014,NOVO,CDC,M,31,0,
9015,NOVO,CDC,M,32,1,8
9016,NOVO,PESSOAL,M,52,0,15
9017,INVESTIDOR,CDC,M,52,0,8
9018,NOVO,CDC,,62,13,
9019,NOVO,CDC,M,80,0,50
9020,INVESTIDOR,CDC,F,28,0,7
9021,INVESTIDOR,CDC,M,55,0,10
9022,INVESTIDOR,RENEGOCIAÇÃO,M,46,3,41
9023,NOVO,CDC,M,24,16,
9024,NOVO,RENEGOCIAÇÃO,M,36,0,9
9025,NOVO,CDC,M,47,0,38
9026,NOVO,CDC,M,57,0,11
9027,INVESTIDOR,RENEGOCIAÇÃO,M,42,0,4
9028,NOVO,PESSOAL,M,39,5,
9029,NOVO,CDC,M,56,16,17
9030,INVESTIDOR,CDC,M,66,0,7
9031,TOMADOR,CDC,M,,16,
9032,NOVO,CDC,F,56,2,33
9033,NOVO,RENEGOCIAÇÃO,M,35,0,
9034,TOMADOR,RENEGOCIAÇÃO,M,58,1,11
9035,INVESTIDOR,CDC,M,48,0,
9036,INVESTIDOR,RENEGOCIAÇÃO,M,73,0,12
9037,NOVO,RENEGOCIAÇÃO,M,49,5,22
9038,NOVO,CDC,,,16,
9039,TOMADOR,RENEGOCIAÇÃO,F,58,0,
9040,NOVO,CDC,M,55,0,18
9041,NOVO,CDC,F,44,16,58
9042,NOVO,RENEGOCIAÇÃO,F,28,2,
9043,NOVO,CDC,F,44,4,
9044,INVESTIDOR,CDC,F,49,3,22
9045,NOVO,CDC,M,40,3,29
9046,NOVO,CDC,F,18,0,225
9047,NOVO,CDC,M,39,16,
9048,INVESTIDOR,CDC,F,38,9,15
9049,NOVO,PESSOAL,M,,0,
9050,NOVO,CDC,M,49,16,14
9051,NOVO,CDC,M,,0,44
9052,NOVO,CDC,M,39,0,5
9053,NOVO,CDC,M,41,3,247
9054,NOVO,CDC,M,32,0,7
9055,INVESTIDOR,CDC,M,38,6,
9056,TOMADOR,PESSOAL,M,50,6,
9057,INVESTIDOR,CDC,F,38,0,7
9058,INVESTIDOR,CDC,,57,3,3
9059,NOVO,CDC,,24,15,
9060,NOVO,PESSOAL,M,24,16,
9061,NOVO,CDC,M,28,0,16
9062,NOVO,CDC,I,51,0,29
9063,INVESTIDOR,CDC,M,50,0,
9064,NOVO,PESSOAL,M,23,8,
9065,NOVO,CDC,M,42,10,10
9066,TOMADOR,CDC,I,47,10,5
9067,NOVO,PESSOAL,M,25,9,7
9068,INVESTIDOR,CDC,M,63,0,
9069,NOVO,CDC,,,16,
9070,TOMADOR,CDC,,47,1,3
9071,NOVO,CDC,F,25,0,5
9072,TOMADOR,RENEGOCIAÇÃO,F,36,0,7
9073,NOVO,RENEGOCIAÇÃO,,30,16,
9074,NOVO,CDC,M,33,10,17
9075,NOVO,CDC,F,23,1,18
9076,TOMADOR,PESSOAL,F,40,0,3
9077,NOVO,CDC,F,37,0,3
9078,NOVO,CDC,F,29,11,3
9079,TOMADOR,CDC,F,32,0,6
9080,NOVO,CDC,F,32,0,9
9081,INVESTIDOR,PESSOAL,F,42,0,24
9082,NOVO,PESSOAL,M,29,6,
9083,NOVO,PESSOAL,M,34,0,570
9084,NOVO,CDC,F,29,4,268
9085,TOMADOR,CDC,F,53,16,
9086,NOVO,PESSOAL,I,38,0,17
9087,NOVO,CDC,M,26,0,10
9088,NOVO,CDC,,,16,
9089,NOVO,CDC,M,42,15,
9090,NOVO,RENEGOCIAÇÃO,F,47,0,2
9091,NOVO,RENEGOCIAÇÃO,M,21,16,8
9092,INVESTIDOR,RENEGOCIAÇÃO,M,67,0,17
9093,NOVO,PESSOAL,I,30,16,11
9094,INVESTIDOR,CDC,F,38,0,11
9095,INVESTIDOR,PESSOAL,M,31,16,
9096,NOVO,PESSOAL,F,,2,2
9097,NOVO,PESSOAL,M,26,0,113
9098,NOVO,PESSOAL,F,22,16,
9099,TOMADOR,CDC,,25,0,96
9100,NOVO,PESSOAL,F,37,4,
9101,NOVO,CDC,M,23,15,
9102,NOVO,CDC,M,39,16,
9103,TOMADOR,PESSOAL,,34,0,2
9104,NOVO,CDC,M,33,2,10
9105,NOVO,CDC,,29,0,337
9106,TOMADOR,CDC,I,45,1,3
9107,INVESTIDOR,RENEGOCIAÇÃO,M,37,16,
9108,NOVO,CDC,F,33,5,
9109,NOVO,CDC,M,59,0,21
9110,NOVO,PESSOAL,F,27,0,
9111,NOVO,CDC,M,34,3,23
9112,NOVO,CDC,M,46,0,8
9113,NOVO,RENEGOCIAÇÃO,M,29,0,35
9114,INVESTIDOR,CDC,F,45,16,42
9115,NOVO,CDC,M,31,4,9
9116,INVESTIDOR,CDC,F,24,4,116
9117,INVESTIDOR,CDC,F,55,2,6
9118,NOVO,CDC,F,30,11,3
9119,NOVO,CDC,,44,2,
9120,NOVO,CDC,M,,16,
9121,NOVO,CDC,I,57,1,7
9122,INVESTIDOR,PESSOAL,F,31,13,8
9123,INVESTIDOR,CDC,M,54,16,3
9124,TOMADOR,RENEGOCIAÇÃO,M,,9,48
9125,NOVO,RENEGOCIAÇÃO,M,26,2,
9126,INVESTIDOR,RENEGOCIAÇÃO,M,42,0,14
9127,NOVO,PESSOAL,F,33,2,
9128,NOVO,RENEGOCIAÇÃO,F,33,5,
9129,INVESTIDOR,CDC,M,31,4,
9130,NOVO,PESSOAL,M,,13,
9131,INVESTIDOR,CDC,M,47,7,6
9132,NOVO,CDC,F,25,0,3
9133,TOMADOR,CDC,M,43,12,
9134,NOVO,PESSOAL,I,50,16,
9135,INVESTIDOR,CDC,F,40,3,10
9136,NOVO,CDC,F,34,0,8
9137,TOMADOR,CDC,M,34,3,21
9138,NOVO,CDC,M,47,0,18
9139,NOVO,RENEGOCIAÇÃO,F,25,5,34
9140,NOVO,CDC,,41,0,2
9141,NOVO,CDC,M,,5,11
9142,NOVO,RENEGOCIAÇÃO,M,51,0,31
9143,INVESTIDOR,CDC,F,49,0,5
9144,NOVO,CDC,F,41,0,
9145,NOVO,CDC,M,34,0,2
9146,NOVO,CDC,F,24,13,27
9147,NOVO,CDC,F,48,16,
9148,NOVO,CDC,F,19,1,5
9149,NOVO,CDC,M,,0,8
9150,NOVO,CDC,F,48,0,85
9151,NOVO,CDC,,59,0,
9152,NOVO,RENEGOCIAÇÃO,M,49,0,
9153,INVESTIDOR,CDC,M,33,16,7
9154,NOVO,CDC,M,45,0,5
9155,NOVO,PESSOAL,F,57,5,
9156,TOMADOR,CDC,F,30,0,36
9157,TOMADOR,RENEGOCIAÇÃO,M,34,4,16
9158,,RENEGOCIAÇÃO,M,44,0,12
9159,NOVO,PESSOAL,M,24,0,3
9160,NOVO,RENEGOCIAÇÃO,M,53,16,
9161,NOVO,CDC,F,34,16,
9162,NOVO,CDC,F,57,8,233
9163,INVESTIDOR,CDC,F,63,1,3
9164,NOVO,PESSOAL,M,,10,
9165,NOVO,PESSOAL,M,45,2,
9166,NOVO,PESSOAL,,41,7,
9167,NOVO,PESSOAL,M,,0,8
9168,NOVO,PESSOAL,M,,0,
9169,NOVO,CDC,F,62,0,35
9170,NOVO,RENEGOCIAÇÃO,M,45,16,
9171,NOVO,CDC,M,30,16,
9172,NOVO,RENEGOCIAÇÃO,F,65,11,26
9173,INVESTIDOR,RENEGOCIAÇÃO,F,50,8,
9174,NOVO,PESSOAL,M,48,16,
9175,INVESTIDOR,CDC,,35,3,6
9176,NOVO,CDC,F,45,7,37
9177,INVESTIDOR,RENEGOCIAÇÃO,F,61,2,5
9178,NOVO,CDC,F,23,0,3
9179,NOVO,CDC,,28,16,
9180,NOVO,CDC,M,34,9,
9181,TOMADOR,RENEGOCIAÇÃO,I,33,2,8
9182,NOVO,CDC,F,33,8,
9183,NOVO,RENEGOCIAÇÃO,M,21,16,6
9184,NOVO,CDC,M,37,8,
9185,NOVO,RENEGOCIAÇÃO,M,39,16,
9186,TOMADOR,PESSOAL,M,,1,9
9187,NOVO,CDC,M,59,0,2
9188,NOVO,CDC,M,33,16,
9189,NOVO,CDC,M,,12,
9190,NOVO,CDC,F,44,11,
9191,NOVO,PESSOAL,F,25,16,
9192,NOVO,RENEGOCIAÇÃO,M,20,3,
9193,NOVO,PESSOAL,F,52,0,2
9194,NOVO,CDC,M,33,0,
9195,TOMADOR,RENEGOCIAÇÃO,F,30,16,
9196,NOVO,CDC,M,25,0,
9197,NOVO,CDC,M,,12,
9198,TOMADOR,PESSOAL,F,44,1,
9199,NOVO,RENEGOCIAÇÃO,F,30,16,
9200,NOVO,CDC,M,61,11,5
9201,NOVO,CDC,M,50,2,50
9202,INVESTIDOR,CDC,M,26,0,
9203,TOMADOR,CDC,F,21,2,16
9204,TOMADOR,CDC,M,65,3,
9205,NOVO,CDC,M,29,0,
9206,NOVO,CDC,M,47,16,
9207,NOVO,CDC,M,28,0,21
9208,NOVO,CDC,M,31,16,
9209,INVESTIDOR,PESSOAL,M,35,0,8
9210,NOVO,RENEGOCIAÇÃO,F,32,0,5
9211,NOVO,RENEGOCIAÇÃO,F,22,7,
9212,INVESTIDOR,RENEGOCIAÇÃO,F,41,14,7
9213,INVESTIDOR,CDC,M,38,0,16
9214,TOMADOR,CDC,M,32,3,
9215,NOVO,CDC,F,35,16,5
9216,NOVO,CDC,,21,0,2
9217,NOVO,CDC,F,,15,
9218,NOVO,RENEGOCIAÇÃO,F,,12,24
9219,TOMADOR,RENEGOCIAÇÃO,M,26,2,19
9220,NOVO,CDC,M,32,16,25
9221,NOVO,PESSOAL,M,27,5,
9222,NOVO,PESSOAL,M,51,0,8
9223,NOVO,RENEGOCIAÇÃO,F,25,0,4
9224,INVESTIDOR,RENEGOCIAÇÃO,M,59,0,
9225,NOVO,CDC,F,,1,
9226,TOMADOR,RENEGOCIAÇÃO,F,38,0,71
9227,NOVO,CDC,F,29,0,8
9228,INVESTIDOR,RENEGOCIAÇÃO,F,51,0,5
9229,NOVO,PESSOAL,M,43,3,
9230,NOVO,CDC,M,54,11,
9231,TOMADOR,CDC,F,42,6,9
9232,NOVO,CDC,M,51,16,
9233,NOVO,RENEGOCIAÇÃO,F,35,0,
9234,NOVO,RENEGOCIAÇÃO,M,,4,
9235,INVESTIDOR,RENEGOCIAÇÃO,M,49,0,8
9236,INVESTIDOR,RENEGOCIAÇÃO,M,68,0,
9237,TOMADOR,CDC,M,63,0,12
9238,NOVO,CDC,F,,2,77
9239,NOVO,CDC,F,47,3,11
9240,NOVO,PESSOAL,M,31,2,
9241,NOVO,CDC,F,46,0,17
9242,NOVO,RENEGOCIAÇÃO,,37,0,33
9243,NOVO,CDC,F,60,0,64
9244,NOVO,PESSOAL,F,44,0,8
9245,TOMADOR,CDC,F,38,0,28
9246,INVESTIDOR,RENEGOCIAÇÃO,M,20,16,
9247,NOVO,PESSOAL,M,27,0,4
9248,NOVO,RENEGOCIAÇÃO,F,54,4,
9249,TOMADOR,CDC,M,55,9,19
9250,NOVO,CDC,F,,9,106
9251,NOVO,CDC,M,42,8,
9252,NOVO,PESSOAL,F,19,1,3
9253,NOVO,CDC,M,35,16,
9254,NOVO,RENEGOCIAÇÃO,M,62,0,
9255,NOVO,PESSOAL,M,44,0,12
9256,NOVO,RENEGOCIAÇÃO,F,30,1,7
9257,NOVO,RENEGOCIAÇÃO,M,22,0,29
9258,NOVO,PESSOAL,M,40,0,5
9259,TOMADOR,CDC,M,36,16,
9260,NOVO,RENEGOCIAÇÃO,M,31,0,26
9261,NOVO,CDC,M,32,4,14
9262,NOVO,CDC,F,61,16,6
9263,NOVO,PESSOAL,F,51,6,
9264,TOMADOR,PESSOAL,M,30,16,
9265,NOVO,CDC,,55,6,
9266,INVESTIDOR,CDC,M,50,16,
9267,TOMADOR,RENEGOCIAÇÃO,M,47,16,12
9268,NOVO,CDC,F,,0,10
9269,INVESTIDOR,CDC,F,47,4,
9270,NOVO,PESSOAL,F,47,16,
9271,NOVO,CDC,M,,4,
9272,INVESTIDOR,RENEGOCIAÇÃO,F,69,3,
9273,NOVO,PESSOAL,M,34,0,
9274,NOVO,RENEGOCIAÇÃO,F,37,1,42
9275,NOVO,RENEGOCIAÇÃO,F,33,0,15
9276,NOVO,PESSOAL,M,60,16,
9277,INVESTIDOR,PESSOAL,M,47,16,
9278,NOVO,CDC,,55,1,9
9279,INVESTIDOR,CDC,F,40,0,3
9280,TOMADOR,CDC,M,59,0,
9281,INVESTIDOR,CDC,M,26,0,
9282,NOVO,CDC,F,40,10,
9283,NOVO,CDC,M,,1,12
9284,TOMADOR,CDC,M,27,0,4
9285,TOMADOR,RENEGOCIAÇÃO,M,29,3,
9286,NOVO,RENEGOCIAÇÃO,F,27,0,2
9287,NOVO,PESSOAL,M,33,1,182
9288,NOVO,RENEGOCIAÇÃO,F,51,0,
9289,NOVO,PESSOAL,F,22,0,14
9290,TOMADOR,CDC,M,28,15,
9291,NOVO,RENEGOCIAÇÃO,F,,0,5
9292,NOVO,CDC,M,22,8,
9293,NOVO,CDC,F,37,0,11
9294,INVESTIDOR,CDC,F,45,15,44
9295,NOVO,CDC,M,29,5,36
9296,NOVO,PESSOAL,F,,3,
9297,NOVO,CDC,M,,16,
9298,NOVO,RENEGOCIAÇÃO,,22,0,41
9299,INVESTIDOR,CDC,M,27,0,12
9300,TOMADOR,CDC,M,,5,
9301,NOVO,PESSOAL,F,53,16,
9302,TOMADOR,PESSOAL,F,21,16,
9303,NOVO,PESSOAL,,24,9,
9304,NOVO,PESSOAL,,56,12,
9305,NOVO,PESSOAL,M,37,7,
9306,NOVO,CDC,M,41,10,16
9307,NOVO,CDC,M,24,0,4
9308,NOVO,PESSOAL,I,35,16,
9309,INVESTIDOR,CDC,M,48,0,7
9310,TOMADOR,RENEGOCIAÇÃO,F,28,11,
9311,NOVO,PESSOAL,F,,16,
9312,NOVO,CDC,M,31,0,6
9313,TOMADOR,CDC,M,41,0,5
9314,INVESTIDOR,CDC,F,50,0,14
9315,INVESTIDOR,PESSOAL,M,29,0,89
9316,NOVO,CDC,M,,16,
9317,TOMADOR,RENEGOCIAÇÃO,M,41,0,
9318,NOVO,CDC,M,31,0,3
9319,NOVO,PESSOAL,M,34,7,
9320,INVESTIDOR,PESSOAL,M,47,16,
9321,TOMADOR,RENEGOCIAÇÃO,M,21,5,6
9322,TOMADOR,CDC,M,29,1,5
9323,NOVO,CDC,F,29,4,269
9324,NOVO,CDC,M,35,3,16
9325,NOVO,CDC,M,24,4,4
9326,TOMADOR,RENEGOCIAÇÃO,M,51,12,28
9327,NOVO,CDC,M,,0,
9328,NOVO,CDC,M,46,0,11
9329,NOVO,CDC,F,57,0,5
9330,TOMADOR,CDC,F,47,0,
9331,NOVO,RENEGOCIAÇÃO,,39,16,
9332,NOVO,PESSOAL,F,36,0,12
9333,NOVO,PESSOAL,M,45,11,27
9334,NOVO,CDC,M,31,0,2
9335,TOMADOR,RENEGOCIAÇÃO,M,32,0,39
9336,INVESTIDOR,PESSOAL,M,47,0,3
9337,TOMADOR,CDC,F,59,16,
9338,NOVO,CDC,M,56,0,8
9339,TOMADOR,PESSOAL,F,28,16,
9340,TOMADOR,CDC,F,41,13,28
9341,NOVO,CDC,M,,7,
9342,NOVO,PESSOAL,M,42,16,
9343,NOVO,PESSOAL,,58,0,6
9344,NOVO,CDC,,31,0,26
9345,NOVO,CDC,M,29,4,53
9346,NOVO,RENEGOCIAÇÃO,F,36,0,18
9347,NOVO,PESSOAL,,,14,
9348,NOVO,PESSOAL,F,27,8,
9349,NOVO,PESSOAL,F,35,14,20
9350,NOVO,PESSOAL,M,27,5,
9351,TOMADOR,CDC,,25,3,
9352,NOVO,CDC,F,,16,
9353,NOVO,CDC,M,42,1,29
9354,NOVO,RENEGOCIAÇÃO,,37,16,
9355,NOVO,CDC,M,41,0,
9356,TOMADOR,PESSOAL,M,29,9,
9357,NOVO,CDC,F,34,9,17
9358,TOMADOR,CDC,M,23,13,
9359,NOVO,RENEGOCIAÇÃO,M,26,5,
9360,NOVO,CDC,F,24,0,5
